,Unnamed: 0,User_id,Type,Content_id,Url,Reply_to_content_id,Thread_id,Subforum,Title,Content,Timestamp,Search_Term,Matching_Word,Has_Other_Sentiment,Target_Sentence,Category
97,599,786710,Post,['140349232'],https://forums.hardwarezone.com.sg/threads/new-scholarship-for-malay-muslim-students-to-pursue-careers-in-finance.6712764/,,,Forums,,"a new scholarship has been set up between singapore's sovereign wealth fund gic and self-help group mendaki to spur more malay-muslim students here to pursue a career in finance. the scholarship will cover tuition fees and living allowances, as well as programmes such as overseas exchanges and finance-related seminars, said senior minister of state for defence and manpower zaqy mohamad on thursday (march 10). making the announcement during the debate on the ministry of culture, community and youth's budget, mr zaqy said that the scholarship will be open to eligible students from the national university of singapore, singapore management university and nanyang technological university. all disciplines, excluding medicine and dentistry, are eligible for the scholarship. the tie-up between gic and mendaki is the latest initiative by the self-help group to grow its industry partnerships to position students to growth sectors. those on the gic-mendaki scholarship will also gain access to internships, job rotations, networking opportunities and mentorship from gic. the recipients will join the company with a bond of three years upon graduation. ""the support and partnerships from industry partners such as gic reflect mendaki's aspiration to build the competencies of our workforce by investing in our youth and their education,"" said mr zaqy, who is the self-help group's deputy chairman. ""i hope this initiative will encourage more partners to join our endeavour in supporting youth and young talents to pursue a career in growth industries and spur them to achieve excellence. together, we are able to empower and navigate our talents, regardless of their background, towards success."" as part of efforts to support students in the community, mr zaqy also announced on thursday that mendaki's institute of technical education (ite) mentoring programme will be enhanced to take into account the unique needs of mentees, and to motivate them to do well in school. the ite empowerment programme, which was piloted in 2019, saw more than 1,000 students take part in it last year. mr zaqy added that one in every five malay-muslim nitec students were enrolled in the programme last year, with ninety-six per cent of participants remaining in school and progressing to their second year. under a refreshed name, #ampowered@ite, the programme will also be progressively made available under the mendaki tuition scheme and at m3 towns. m3@town is an initiative under the m3 programme - a tie-up between mendaki, the islamic religious council of singapore and the people's association malay activity executive committees council - to serve the community. care advisers will also be deployed to the youthspaces in the three ites to complement the mentoring programme. youthspace is a collaboration between mendaki and ite to hold activities for students on campus. ""their role is to guide students on possible education pathways, and connect them to skilling or emplacement opportunities,"" said mr zaqy. budget debate: new scholarship for malay students to pursue careers in finance the scholarship will cover tuition fees and living allowances, as well as programmes such as overseas exchanges and finance-related seminars. read more at straitstimes.com. www.straitstimes.com",2022-03-10 18:51:52,mendaki,True,False," ""the support and partnerships from industry partners such as gic reflect $T$'s aspiration to build the competencies of our workforce by investing in our youth and their education,"" said mr zaqy, who is the self-help group's deputy chairman",
98,599,786710,Post,['140349232'],https://forums.hardwarezone.com.sg/threads/new-scholarship-for-malay-muslim-students-to-pursue-careers-in-finance.6712764/,,,Forums,,"a new scholarship has been set up between singapore's sovereign wealth fund gic and self-help group mendaki to spur more malay-muslim students here to pursue a career in finance. the scholarship will cover tuition fees and living allowances, as well as programmes such as overseas exchanges and finance-related seminars, said senior minister of state for defence and manpower zaqy mohamad on thursday (march 10). making the announcement during the debate on the ministry of culture, community and youth's budget, mr zaqy said that the scholarship will be open to eligible students from the national university of singapore, singapore management university and nanyang technological university. all disciplines, excluding medicine and dentistry, are eligible for the scholarship. the tie-up between gic and mendaki is the latest initiative by the self-help group to grow its industry partnerships to position students to growth sectors. those on the gic-mendaki scholarship will also gain access to internships, job rotations, networking opportunities and mentorship from gic. the recipients will join the company with a bond of three years upon graduation. ""the support and partnerships from industry partners such as gic reflect mendaki's aspiration to build the competencies of our workforce by investing in our youth and their education,"" said mr zaqy, who is the self-help group's deputy chairman. ""i hope this initiative will encourage more partners to join our endeavour in supporting youth and young talents to pursue a career in growth industries and spur them to achieve excellence. together, we are able to empower and navigate our talents, regardless of their background, towards success."" as part of efforts to support students in the community, mr zaqy also announced on thursday that mendaki's institute of technical education (ite) mentoring programme will be enhanced to take into account the unique needs of mentees, and to motivate them to do well in school. the ite empowerment programme, which was piloted in 2019, saw more than 1,000 students take part in it last year. mr zaqy added that one in every five malay-muslim nitec students were enrolled in the programme last year, with ninety-six per cent of participants remaining in school and progressing to their second year. under a refreshed name, #ampowered@ite, the programme will also be progressively made available under the mendaki tuition scheme and at m3 towns. m3@town is an initiative under the m3 programme - a tie-up between mendaki, the islamic religious council of singapore and the people's association malay activity executive committees council - to serve the community. care advisers will also be deployed to the youthspaces in the three ites to complement the mentoring programme. youthspace is a collaboration between mendaki and ite to hold activities for students on campus. ""their role is to guide students on possible education pathways, and connect them to skilling or emplacement opportunities,"" said mr zaqy. budget debate: new scholarship for malay students to pursue careers in finance the scholarship will cover tuition fees and living allowances, as well as programmes such as overseas exchanges and finance-related seminars. read more at straitstimes.com. www.straitstimes.com",2022-03-10 18:51:52,mendaki,True,False,""" as part of efforts to support students in the community, mr zaqy also announced on thursday that $T$'s institute of technical education (ite) mentoring programme will be enhanced to take into account the unique needs of mentees, and to motivate them to do well in school",
99,599,786710,Post,['140349232'],https://forums.hardwarezone.com.sg/threads/new-scholarship-for-malay-muslim-students-to-pursue-careers-in-finance.6712764/,,,Forums,,"a new scholarship has been set up between singapore's sovereign wealth fund gic and self-help group mendaki to spur more malay-muslim students here to pursue a career in finance. the scholarship will cover tuition fees and living allowances, as well as programmes such as overseas exchanges and finance-related seminars, said senior minister of state for defence and manpower zaqy mohamad on thursday (march 10). making the announcement during the debate on the ministry of culture, community and youth's budget, mr zaqy said that the scholarship will be open to eligible students from the national university of singapore, singapore management university and nanyang technological university. all disciplines, excluding medicine and dentistry, are eligible for the scholarship. the tie-up between gic and mendaki is the latest initiative by the self-help group to grow its industry partnerships to position students to growth sectors. those on the gic-mendaki scholarship will also gain access to internships, job rotations, networking opportunities and mentorship from gic. the recipients will join the company with a bond of three years upon graduation. ""the support and partnerships from industry partners such as gic reflect mendaki's aspiration to build the competencies of our workforce by investing in our youth and their education,"" said mr zaqy, who is the self-help group's deputy chairman. ""i hope this initiative will encourage more partners to join our endeavour in supporting youth and young talents to pursue a career in growth industries and spur them to achieve excellence. together, we are able to empower and navigate our talents, regardless of their background, towards success."" as part of efforts to support students in the community, mr zaqy also announced on thursday that mendaki's institute of technical education (ite) mentoring programme will be enhanced to take into account the unique needs of mentees, and to motivate them to do well in school. the ite empowerment programme, which was piloted in 2019, saw more than 1,000 students take part in it last year. mr zaqy added that one in every five malay-muslim nitec students were enrolled in the programme last year, with ninety-six per cent of participants remaining in school and progressing to their second year. under a refreshed name, #ampowered@ite, the programme will also be progressively made available under the mendaki tuition scheme and at m3 towns. m3@town is an initiative under the m3 programme - a tie-up between mendaki, the islamic religious council of singapore and the people's association malay activity executive committees council - to serve the community. care advisers will also be deployed to the youthspaces in the three ites to complement the mentoring programme. youthspace is a collaboration between mendaki and ite to hold activities for students on campus. ""their role is to guide students on possible education pathways, and connect them to skilling or emplacement opportunities,"" said mr zaqy. budget debate: new scholarship for malay students to pursue careers in finance the scholarship will cover tuition fees and living allowances, as well as programmes such as overseas exchanges and finance-related seminars. read more at straitstimes.com. www.straitstimes.com",2022-03-10 18:51:52,mendaki,True,False," under a refreshed name, #ampowered@ite, the programme will also be progressively made available under the $T$ tuition scheme and at m3 towns",
100,599,786710,Post,['140349232'],https://forums.hardwarezone.com.sg/threads/new-scholarship-for-malay-muslim-students-to-pursue-careers-in-finance.6712764/,,,Forums,,"a new scholarship has been set up between singapore's sovereign wealth fund gic and self-help group mendaki to spur more malay-muslim students here to pursue a career in finance. the scholarship will cover tuition fees and living allowances, as well as programmes such as overseas exchanges and finance-related seminars, said senior minister of state for defence and manpower zaqy mohamad on thursday (march 10). making the announcement during the debate on the ministry of culture, community and youth's budget, mr zaqy said that the scholarship will be open to eligible students from the national university of singapore, singapore management university and nanyang technological university. all disciplines, excluding medicine and dentistry, are eligible for the scholarship. the tie-up between gic and mendaki is the latest initiative by the self-help group to grow its industry partnerships to position students to growth sectors. those on the gic-mendaki scholarship will also gain access to internships, job rotations, networking opportunities and mentorship from gic. the recipients will join the company with a bond of three years upon graduation. ""the support and partnerships from industry partners such as gic reflect mendaki's aspiration to build the competencies of our workforce by investing in our youth and their education,"" said mr zaqy, who is the self-help group's deputy chairman. ""i hope this initiative will encourage more partners to join our endeavour in supporting youth and young talents to pursue a career in growth industries and spur them to achieve excellence. together, we are able to empower and navigate our talents, regardless of their background, towards success."" as part of efforts to support students in the community, mr zaqy also announced on thursday that mendaki's institute of technical education (ite) mentoring programme will be enhanced to take into account the unique needs of mentees, and to motivate them to do well in school. the ite empowerment programme, which was piloted in 2019, saw more than 1,000 students take part in it last year. mr zaqy added that one in every five malay-muslim nitec students were enrolled in the programme last year, with ninety-six per cent of participants remaining in school and progressing to their second year. under a refreshed name, #ampowered@ite, the programme will also be progressively made available under the mendaki tuition scheme and at m3 towns. m3@town is an initiative under the m3 programme - a tie-up between mendaki, the islamic religious council of singapore and the people's association malay activity executive committees council - to serve the community. care advisers will also be deployed to the youthspaces in the three ites to complement the mentoring programme. youthspace is a collaboration between mendaki and ite to hold activities for students on campus. ""their role is to guide students on possible education pathways, and connect them to skilling or emplacement opportunities,"" said mr zaqy. budget debate: new scholarship for malay students to pursue careers in finance the scholarship will cover tuition fees and living allowances, as well as programmes such as overseas exchanges and finance-related seminars. read more at straitstimes.com. www.straitstimes.com",2022-03-10 18:51:52,mendaki,True,False," m3@town is an initiative under the m3 programme - a tie-up between $T$, the islamic religious council of singapore and the people's association malay activity executive committees council - to serve the community",
101,599,786710,Post,['140349232'],https://forums.hardwarezone.com.sg/threads/new-scholarship-for-malay-muslim-students-to-pursue-careers-in-finance.6712764/,,,Forums,,"a new scholarship has been set up between singapore's sovereign wealth fund gic and self-help group mendaki to spur more malay-muslim students here to pursue a career in finance. the scholarship will cover tuition fees and living allowances, as well as programmes such as overseas exchanges and finance-related seminars, said senior minister of state for defence and manpower zaqy mohamad on thursday (march 10). making the announcement during the debate on the ministry of culture, community and youth's budget, mr zaqy said that the scholarship will be open to eligible students from the national university of singapore, singapore management university and nanyang technological university. all disciplines, excluding medicine and dentistry, are eligible for the scholarship. the tie-up between gic and mendaki is the latest initiative by the self-help group to grow its industry partnerships to position students to growth sectors. those on the gic-mendaki scholarship will also gain access to internships, job rotations, networking opportunities and mentorship from gic. the recipients will join the company with a bond of three years upon graduation. ""the support and partnerships from industry partners such as gic reflect mendaki's aspiration to build the competencies of our workforce by investing in our youth and their education,"" said mr zaqy, who is the self-help group's deputy chairman. ""i hope this initiative will encourage more partners to join our endeavour in supporting youth and young talents to pursue a career in growth industries and spur them to achieve excellence. together, we are able to empower and navigate our talents, regardless of their background, towards success."" as part of efforts to support students in the community, mr zaqy also announced on thursday that mendaki's institute of technical education (ite) mentoring programme will be enhanced to take into account the unique needs of mentees, and to motivate them to do well in school. the ite empowerment programme, which was piloted in 2019, saw more than 1,000 students take part in it last year. mr zaqy added that one in every five malay-muslim nitec students were enrolled in the programme last year, with ninety-six per cent of participants remaining in school and progressing to their second year. under a refreshed name, #ampowered@ite, the programme will also be progressively made available under the mendaki tuition scheme and at m3 towns. m3@town is an initiative under the m3 programme - a tie-up between mendaki, the islamic religious council of singapore and the people's association malay activity executive committees council - to serve the community. care advisers will also be deployed to the youthspaces in the three ites to complement the mentoring programme. youthspace is a collaboration between mendaki and ite to hold activities for students on campus. ""their role is to guide students on possible education pathways, and connect them to skilling or emplacement opportunities,"" said mr zaqy. budget debate: new scholarship for malay students to pursue careers in finance the scholarship will cover tuition fees and living allowances, as well as programmes such as overseas exchanges and finance-related seminars. read more at straitstimes.com. www.straitstimes.com",2022-03-10 18:51:52,mendaki,True,False, youthspace is a collaboration between $T$ and ite to hold activities for students on campus,
102,600,165494,Post,['146554453'],https://forums.hardwarezone.com.sg/threads/pap-cares-hor-cancer-patients-previously-fully-covered-by-medisave-medishield-life-may-need-to-pay-out-of-pocket.6879294,,6879294.0,Forums,"[PAP CARES HOR] Cancer patients previously fully covered by MediSave, MediShield Life may need to pay out of pocket"," cancer patients previously fully covered by medisave, medishield life may need to pay out of pocket since september, cancer treatment claims have been split   with separate claim limits for drugs and services.  read more at straitstimes.com. www.straitstimes.com",2023-03-05 12:32:44,medisave,True,False," cancer patients previously fully covered by $T$, medishield life may need to pay out of pocket since september, cancer treatment claims have been split   with separate claim limits for drugs and services",
103,602,478996,Post,['146902426'],https://forums.hardwarezone.com.sg/threads/7-10-firms-ready-move-expats-overseas.6887827/,,6887827.0,Forums,7-10-firms-ready-move-expats-overseas,"amid soaring rentals, 7 in 10 firms ready to move expat staff overseas: survey singapore   half of expatriates here have been hit by rental increases of more than 40 per cent, while about seven in 10 businesses are ready to relocate their staff out of singapore if there is no relief from rising operating costs, a survey has found. www.todayonline.com now its either the property market and prices and rentals go up and up and up infinitely and utterly drown all the expats and cecas;   or a complete property meltdown and burn all the debt ridden singaporeans. half of expatriates surveyed here who renewed their housing leases recently were hit by rental hikes of more than 40 per cent, a survey by the european chamber of commerce found about seven in 10 businesses indicated they are ready to relocate their employees out of singapore if no help is offered to manage rising operating costs the chamber's president told today that singapore's attractiveness to businesses has been harmed and is ""most dire"" it has been in at least the last 10 years singapore   half of expatriates here have been hit by rental increases of more than 40 per cent, while about seven in 10 businesses are ready to relocate their staff out of singapore if there is no relief from rising operating costs, a survey has found. conducted by the european chamber of commerce, singapore (eurocham), the survey aimed to assess the extent and severity of the impact of rising costs of rental on business operations in singapore. the report on the survey, released on monday (march 27), warned that the situation is ""not sustainable"". if business costs do not fall or the government does not step in to help, then ""singapore will lose its attractiveness to foreign companies which will decide to relocate their offices to neighbouring countries"", the report said.   this is the first time in the past 10 years where companies have expressed a readiness to leave singapore should rental prices increase. european chamber of commerce's president federico donato   the survey was done in collaboration with 14 european national business groups, the singapore international chamber of commerce, the british chamber of commerce singapore and the canadian chamber of commerce in singapore. read also expats baulk at rising rents, as some think twice about staying in singapore amid intensifying global talent war in all, 268 local and international businesses operating in singapore, which are members of these chambers of commerce, responded to the survey.  this is the first time in the past 10 years where companies have expressed a readiness to leave singapore should rental prices increase,  said eurocham president federico donato in reply to today s queries. today on sunday reported how some expatriates here are intending to leave singapore amid the skyrocketing rental prices   which rose at the fastest pace in 15 years last year, outpacing some other major cities. impact on expatriates the survey found that 50 per cent of employees who have had to renew their residential housing lease this year or last year had faced rental increases of more than 40 per cent. another 36 per cent found that the hike was between 20 and 40 per cent.  it is a significant increase that has a direct consequence on european expatriates and businesses in the city-state,  said the report. read also the big read in short: impact of high rents on doing business as many as 62 per cent either received less than s$1,500 a month or nothing at all from their companies to offset the rent increase. advertisement beyond economic impact, 97 per cent of the companies surveyed indicated that employees exhibited visible anxiety and psychological distress over rising costs of housing rent in singapore 7 in 10 businesses ready to relocate staff asked to indicate the most important factors that have led to an increase in operational costs, 22 per cent of respondents cited ""increased cost of rental: residential allowance for employees"". general cost increase due to inflation came in a close second at 21 per cent, followed by rising salaries (18 per cent). on how badly the business has been affected by rising costs of residential rental, more than half, or 53 per cent, gave a rating of four or five on a five-point scale   with five being the most badly affected. given the rising costs of operations, 69 per cent of companies indicated they would be ready to relocate their personnel out of singapore. advertisement read also s'pore private rental prices jump 30% in 2022, fastest pace in 15 years; experts expect slower rise in 2023 ""european and foreign companies are genuinely considering relocating part of their business outside singapore,"" said eurocham in a press release on the survey. in his comments to today, mr donato said:  as the rental has increased by a large extent, singapore's attractiveness to businesses has likewise been harmed. ""this is the most dire it has been in the last 10 years, from our knowledge."" he added that the survey indicated that it was not just the rental costs but also growing travel and shipping costs, for example, which impose added challenges for the businesses.  eurocham and the other chambers and member companies hope that the government can intervene in the housing market to drive down the prices of rent, or implement a price ceiling,  he said. in response to today s queries on what is being done to help such firms cope with rising costs and whether the government is looking into extending them more, the ministry of trade and industry referred to a written reply to a parliamentary question last september. in the reply, trade and industry minister gan kim yong said that businesses need to ""continue to improve productivity to overcome the issue of rising costs"". he listed schemes to boost productivity such as the productivity solutions grant to support transformation efforts and the skillsfuture enterprise credit to support workers  upskilling efforts. today separately sent queries to the economic development board (edb) on when was the last time singapore experienced a significant relocation of companies to other countries, among other questions. in response, an edb spokesman said that rents in singapore are comparable to major cities. the recent rise in rents in singapore is a phenomenon also seen in other cities around the world due to pandemic-related construction delays and post-pandemic economy recovery, the spokesman added. the rental spike here is further linked to strong demand from companies and global talent to relocate to singapore, as the nation continues to draw investments from businesses seeking to tap into the growth of asia. ""our attractiveness lies in our good digital and logistics connectivity, skilled workforce as well as our vibrant innovation and start-up ecosystem,"" the spokesman said. ""we are also a liveable city and safe haven for top talent, given our world class healthcare system, education system, connectivity and rule of law."" the spokesman added that according to the ministry of national development, residential prices in singapore are expected to stabilise further as cooling measures work their way through the market and more supply comes on stream. furthermore, there are also early signs that both the resale and rental markets are slowing down. last week, edb managing director jacqueline poh also took to linkedin to comment on the sharp hikes in residential rental prices, especially in prime areas. she noted two  important facts  that are overlooked when discussing the issue.  rentals did not rise significantly for a decade before covid. (and) as a result, even now rents are comparable to many major cities, especially if you look beyond specific  hot  districts,  ms poh wrote. she concluded the post by saying that 100,000 private and public homes are set to be completed by 2025, with 40 per cent of them to be completed by this year.  this increase in supply should help relieve the pressure and moderate the cost of living.  regional cities are catching up: economist economist walter theseira said that the government has previously intervened to develop appropriate industrial spaces and support housing for foreign talent, such as via the development of jurong industrial estate and the implementation of the scheme for housing of foreign talent. however, a direct intervention in the market would risk  the possibility of harming the economy by stopping the natural flow of more value-added businesses which will displace lower value-added ones , said the associate professor from the singapore university of social sciences. one reason that singapore is expensive is the large number of businesses and people that want to be here, he said.   singapore has to be the superior choice for high value added business even with high costs. economist walter theseira from the singapore university of social sciences   regional cities are catching up in various ways such as in terms of quality of manpower, infrastructure and quality of life, assoc prof theseira said. to remain competitive, singapore must maintain  a particular niche or competitiveness so that people still want to be here  regardless of these costs, he said, giving the example of how the san francisco bay area, despite being  notoriously expensive , remains attractive to startups.  singapore has to be the superior choice for high-value-added business even with high costs,  he said. assoc prof theseira acknowledged that price rises have been too steep for comfort, posing a problem for domestic and foreign businesses alike, but he said that this is transitory because of the quick post-pandemic recovery.",2023-03-29 21:12:28,skillsfuture,True,False, he listed schemes to boost productivity such as the productivity solutions grant to support transformation efforts and the $T$ enterprise credit to support workers  upskilling efforts,occupation
104,608,823735,Post,['144621237'],https://forums.hardwarezone.com.sg/threads/st-forum-ungrateful-stinkie-kpkb-skillsfuture-and-life-long-learning.6831241/,,6831241.0,Forums,ST FORUM: Ungrateful stinkie kpkb Skillsfuture and life-long learning,"forum: lifelong learning not enough to thrive in an increasingly volatile economy  i applaud the government s latest attempt at revamping the lifelong learning system into one that will ensure a fair and equitable system for all singaporeans to embark on their skills upgrading journey (s pore needs lifelong learning system that helps all workers: tharman , nov 1). i have been an adult educator for the past one decade for skillsfuture courses. hitherto, the feedback i gathered from participants in these classes is that the schemes designed to facilitate singaporeans  skills upgrading journey have been a mixture of hits and misses. while participants welcome assistance from the government to ameliorate the financial burden of the course fees, they often question the purpose of attending such courses. they are becoming increasingly sceptical of policymakers  rhetoric of leveraging lifelong learning as a way of increasing their employability and, subsequently, solving their economic woes. the average singaporean struggling to juggle work, social and family commitments while embarking on a skills upgrading programme might feel disheartened that there is a long journey ahead of him. furthermore, there is no guarantee of a pot of gold at the end of the rainbow   he may not secure long-term, meaningful employment despite completing the training. we must explore other ways to survive and eventually thrive in an increasingly volatile and dynamic economy, such as by promoting innovation and entrepreneurship, encouraging local workers to export their current skill sets, knowledge and expertise to regional markets, and facilitating local small and medium-sized enterprises in their quest to spread our singapore brand overseas. jason goh forum: lifelong learning not enough to thrive in an increasingly volatile economy i applaud the government s latest attempt at revamping the lifelong learning system into one that will ensure a fair and equitable system for all singaporeans to embark on their skills upgrading journey (s pore needs lifelong learning system that helps all workers: tharman, nov 1).  read more at... www.straitstimes.com",2022-11-04 11:30:17,skillsfuture,True,False, i have been an adult educator for the past one decade for $T$ courses,occupation
105,628,213558,Post,['109282190'],https://forums.hardwarezone.com.sg/threads/career-switch-to-it.5658045/,,,Forums,,"hi, i'm a junior executive in a communications role and am considering a career switch to it. i've always been tech-savvy and inclined towards it, but have no formal it training. i used to do tech pr. in my current role, i've done a some frontend development for microsites using bootstrap, but that's the limit of my skills. has anyone faced a similar position and has successfully did a career switch? i would love to hear about your experience. some of the pathways i've discovered are: wsg's professional conversion programme (pcp) imda's tech immersion and placement programme (tipp) quit work, go study nus-institute of system science's graduate diploma in systems analysis has anyone done any of the above programmes? thanks!",2017-07-19 13:58:19,professional conversion programme,True,False," some of the pathways i've discovered are: wsg's $T$ (pcp) imda's tech immersion and placement programme (tipp) quit work, go study nus-institute of system science's graduate diploma in systems analysis has anyone done any of the above programmes? thanks!",occupation
106,636,284003,Post,['146893358'],https://forums.hardwarezone.com.sg/threads/cpf-changed-terms-of-cpf-life-without-informing-me.6887625,,6887625.0,Forums,CPF changed terms of CPF LIFE without informing me.,"i was supposed to received a letter from cpf life informing me of the amount of monthly cpf life in writing 6 months before my 65 birthday and confirming the bank account to credit the payout to. the 6 months written notification has come and passed and i have not received any written notification. being waiting for that written confirmation for more than a month since and wondering if cpf board will be wind up or go bankrupt before getting my payouts. made a call to cpf board and was informing it has unilaterally changed to 3 months, without informing me. what is to prevent them them dishonouring that too? hope cpf board will honour their original intent and commitment.",2023-03-29 10:11:20,cpf,True,False,i was supposed to received a letter from $T$ life informing me of the amount of monthly cpf life in writing 6 months before my 65 birthday and confirming the bank account to credit the payout to,
107,636,284003,Post,['146893358'],https://forums.hardwarezone.com.sg/threads/cpf-changed-terms-of-cpf-life-without-informing-me.6887625,,6887625.0,Forums,CPF changed terms of CPF LIFE without informing me.,"i was supposed to received a letter from cpf life informing me of the amount of monthly cpf life in writing 6 months before my 65 birthday and confirming the bank account to credit the payout to. the 6 months written notification has come and passed and i have not received any written notification. being waiting for that written confirmation for more than a month since and wondering if cpf board will be wind up or go bankrupt before getting my payouts. made a call to cpf board and was informing it has unilaterally changed to 3 months, without informing me. what is to prevent them them dishonouring that too? hope cpf board will honour their original intent and commitment.",2023-03-29 10:11:20,cpf,True,False,i was supposed to received a letter from cpf life informing me of the amount of monthly $T$ life in writing 6 months before my 65 birthday and confirming the bank account to credit the payout to,
108,636,284003,Post,['146893358'],https://forums.hardwarezone.com.sg/threads/cpf-changed-terms-of-cpf-life-without-informing-me.6887625,,6887625.0,Forums,CPF changed terms of CPF LIFE without informing me.,"i was supposed to received a letter from cpf life informing me of the amount of monthly cpf life in writing 6 months before my 65 birthday and confirming the bank account to credit the payout to. the 6 months written notification has come and passed and i have not received any written notification. being waiting for that written confirmation for more than a month since and wondering if cpf board will be wind up or go bankrupt before getting my payouts. made a call to cpf board and was informing it has unilaterally changed to 3 months, without informing me. what is to prevent them them dishonouring that too? hope cpf board will honour their original intent and commitment.",2023-03-29 10:11:20,cpf,True,False, being waiting for that written confirmation for more than a month since and wondering if $T$ board will be wind up or go bankrupt before getting my payouts,
109,636,284003,Post,['146893358'],https://forums.hardwarezone.com.sg/threads/cpf-changed-terms-of-cpf-life-without-informing-me.6887625,,6887625.0,Forums,CPF changed terms of CPF LIFE without informing me.,"i was supposed to received a letter from cpf life informing me of the amount of monthly cpf life in writing 6 months before my 65 birthday and confirming the bank account to credit the payout to. the 6 months written notification has come and passed and i have not received any written notification. being waiting for that written confirmation for more than a month since and wondering if cpf board will be wind up or go bankrupt before getting my payouts. made a call to cpf board and was informing it has unilaterally changed to 3 months, without informing me. what is to prevent them them dishonouring that too? hope cpf board will honour their original intent and commitment.",2023-03-29 10:11:20,cpf,True,False," made a call to $T$ board and was informing it has unilaterally changed to 3 months, without informing me",
110,636,284003,Post,['146893358'],https://forums.hardwarezone.com.sg/threads/cpf-changed-terms-of-cpf-life-without-informing-me.6887625,,6887625.0,Forums,CPF changed terms of CPF LIFE without informing me.,"i was supposed to received a letter from cpf life informing me of the amount of monthly cpf life in writing 6 months before my 65 birthday and confirming the bank account to credit the payout to. the 6 months written notification has come and passed and i have not received any written notification. being waiting for that written confirmation for more than a month since and wondering if cpf board will be wind up or go bankrupt before getting my payouts. made a call to cpf board and was informing it has unilaterally changed to 3 months, without informing me. what is to prevent them them dishonouring that too? hope cpf board will honour their original intent and commitment.",2023-03-29 10:11:20,cpf,True,False, what is to prevent them them dishonouring that too? hope $T$ board will honour their original intent and commitment,
111,638,108004,Post,['146934099'],https://forums.hardwarezone.com.sg/threads/no-problem-lending-money-to-friends-for-a-good-reason-mark-lee-gives-unconditional-support-to-marcus-chin-whose-daughter-is-ill.6888573,,6888573.0,Forums,"'No problem lending money to friends for a good reason': Mark Lee gives 'unconditional' support to Marcus Chin, whose daughter is ill","'no problem lending money to friends for a good reason': mark lee gives 'unconditional' support to marcus chin, whose daughter is ill  money can make or break a friendship, but good old friends do not let it come between them. on march 30, asiaone spoke to veteran radio hosts and comedians mark lee and marcus chin at the star awards 2023 gala dinner, where they won the best radio programme third time in a row. the two, as well as dennis chew and chen biyu host love 972's morning show the breakfast quartet. recently, 69-year-old marcus shared on tiktok that his daughter elise suffers from epilepsy . the 12-year-old, who lives in johor bahru with her mother and two younger sisters, was hospitalised for 10 days earlier this year and again for six days this month. elise has to take two kinds of medicine a day and go to the hospital for follow-up visits every three weeks. her appetite is affected and though previously described as ""gentle"", she has become more irritable. when asiaone asked mark, 54, if he has shared any advice with marcus, he replied: ""he is my friend and co-worker, of course i support him unconditionally in all areas, be it emotional, scheduling or even financial. ""as a father, i know his pain too. he probably felt the same way i did ."" mark had felt pain at his younger daughter's condition too . calynn, nine, was diagnosed with glomerulonephritis (a kidney condition) after an immune reaction to a virus she contracted in 2018. marcus, who looked like he was holding back tears, then deadpanned seemingly to lighten the mood: ""elise was hospitalised for over 10 days, so the medical expenses are huge. i need to ask for an advance of 200,000 ringgit (s$60,160) from king kong."" king kong media production manages marcus and is owned by mark. true to their chemistry, mark replied without missing a beat: ""no problem, malaysian ringgit right?"" mark then replied solemnly: ""i have no problem lending money to friends when it's for a good reason. it's a must to help when it concerns a life, a young life."" mark also expressed faith that good energy can improve elise's medical condition, and encouraged marcus that elise will recover quickly as long as he stays optimistic. star awards 2023 will be livestreamed on april 9 where awards including best actor, best actress and the much anticipated top 10 most popular male artistes and top 10 most popular female artistes will be presented. no part of this article can be reproduced without permission from asiaone.",2023-04-01 09:10:08,medical expenses,True,False," marcus, who looked like he was holding back tears, then deadpanned seemingly to lighten the mood: ""elise was hospitalised for over 10 days, so the $T$ are huge",health
112,644,828977,Post,['146443650'],https://forums.hardwarezone.com.sg/threads/actually-having-the-fandi-brothers-all-in-the-national-team-showcase-sg-meritocracy-live-to-the-world.6876728/,,,Forums,,"when fans see the fandis playing together, it sends a strong message that singapore really treasure and value meritocracy....no matter ur surname famous or not, as long as u are good enough, u don the national colours and play for the team there's no unfair rule to prevent too much footballers with same parents from representing the national team",2023-02-25 20:55:03,meritocracy,True,False,"when fans see the fandis playing together, it sends a strong message that singapore really treasure and value $T$",occupation
113,669,799768,Post,['146421113'],https://forums.hardwarezone.com.sg/threads/guarding-against-two-singapores-pritam-singh-in-parliament.6876184,,6876184.0,Forums,Guarding against 'two Singapores': Pritam Singh | In Parliament,"i think this guy really has a point here. due to lack of natural resources, singapore has been too emphersizing on meritocracy which may have side effect in a long run sent from edmwer app!",2023-02-24 10:25:48,meritocracy,True,False," due to lack of natural resources, singapore has been too emphersizing on $T$ which may have side effect in a long run sent from edmwer app!",occupation
114,673,689305,Post,['145993286'],https://forums.hardwarezone.com.sg/threads/skillsfuture-gotch-anything-worthwhile-to-take.6866166/,,6866166.0,Forums,Skillsfuture gotch anything worthwhile to take?,"simi digital, green and care economy and industry 4.0 skillsfuture series | myskillsfuture.gov.sg the skillsfuture series is a curated list of short, industry-relevant training programmes that focuses on emerging skills in the four economic growth pillars (digital, green, care, and industry 4.0). www.myskillsfuture.gov.sg",2023-01-27 06:17:30,skillsfuture,True,False,0 $T$ series | myskillsfuture,occupation
